order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_percent
4651,3206,2022,4,1084.43,4337.72,0
4652,3206,2013,4,48.7,194.8,0
4653,3206,2081,3,77.16,231.48,0
4654,3206,2038,3,56.71,170.13,0
4655,3207,2029,1,96.44,96.44,0
4656,3207,2024,1,48.34,38.67,20
4657,3207,2022,4,1084.43,3903.95,10
4658,3207,2062,2,1545.39,2936.24,5
4659,3208,2097,4,632.61,2403.92,5
4660,3208,2054,3,273.62,820.86,0
4661,3209,2046,3,358.44,1021.55,5
4662,3209,2023,4,67.99,217.57,20
4663,3209,2031,3,43.62,117.77,10
4664,3209,2082,2,32.76,55.69,15
4665,3210,2035,3,484.95,1309.36,10
4666,3210,2033,2,36.7,73.4,0
4667,3211,2004,1,810.03,688.53,15
4668,3212,2093,3,903.01,2709.03,0
4669,3212,2058,3,46.76,126.25,10
4670,3212,2044,3,188.1,507.87,10
4671,3212,2080,1,200.83,180.75,10
4672,3213,2053,2,29.11,52.4,10
4673,3213,2033,3,36.7,99.09,10
4674,3213,2068,3,130.11,351.3,10
4675,3214,2017,4,33.22,106.3,20
4676,3214,2076,2,13.31,21.3,20
4677,3214,2023,3,67.99,203.97,0
4678,3214,2042,3,1820.54,5188.54,5
4679,3214,2041,2,33.25,59.85,10
4680,3215,2012,3,38.81,116.43,0
4681,3215,2081,1,77.16,65.59,15
4682,3216,2012,4,38.81,131.95,15
4683,3216,2077,2,284.76,512.57,10
4684,3216,2029,4,96.44,366.47,5
4685,3216,2032,4,48.97,195.88,0
4686,3217,2017,1,33.22,31.56,5
4687,3217,2091,1,18.29,18.29,0
4688,3217,2060,2,49.95,99.9,0
4689,3218,2061,2,65.34,111.08,15
4690,3219,2075,4,1371.74,4663.92,15
4691,3219,2028,1,13.67,13.67,0
4692,3220,2038,1,56.71,53.87,5
4693,3220,2065,4,209.37,795.61,5
4694,3220,2087,3,33.41,85.2,15
4695,3221,2042,3,1820.54,4369.3,20
4696,3221,2045,2,1222.5,2200.5,10
4697,3221,2045,3,1222.5,3667.5,0
4698,3221,2064,4,480.18,1920.72,0
4699,3221,2073,2,83.93,151.07,10
4700,3222,2016,3,15.11,45.33,0
4701,3223,2077,3,284.76,811.57,5
4702,3224,2014,1,80.82,64.66,20
4703,3224,2076,4,13.31,45.25,15
4704,3224,2079,1,29.21,29.21,0
4705,3225,2042,2,1820.54,3276.97,10
4706,3225,2073,1,83.93,83.93,0
4707,3225,2013,3,48.7,146.1,0
4708,3225,2058,1,46.76,44.42,5
4709,3226,2038,4,56.71,204.16,10
4710,3226,2012,2,38.81,73.74,5
4711,3226,2005,4,821.88,3287.52,0
4712,3227,2048,2,880.52,1761.04,0
4713,3227,2031,2,43.62,78.52,10
4714,3228,2047,4,69.63,278.52,0
4715,3228,2010,4,29.84,119.36,0
4716,3228,2043,2,46.31,92.62,0
4717,3228,2073,2,83.93,167.86,0
4718,3229,2080,4,200.83,763.15,5
4719,3229,2032,4,48.97,176.29,10
4720,3230,2013,4,48.7,194.8,0
4721,3230,2096,2,127.97,243.14,5
4722,3231,2100,3,35.57,106.71,0
4723,3231,2025,3,190.35,571.05,0
4724,3231,2029,4,96.44,385.76,0
4725,3231,2017,4,33.22,119.59,10
4726,3231,2054,2,273.62,465.15,15
4727,3231,2085,1,352.02,334.42,5
4728,3232,2039,1,448.11,448.11,0
4729,3232,2029,1,96.44,86.8,10
4730,3233,2035,4,484.95,1648.83,15
4731,3233,2085,4,352.02,1408.08,0
4732,3234,2018,2,32.47,61.69,5
4733,3234,2003,4,413.8,1489.68,10
4734,3235,2039,1,448.11,403.3,10
4735,3235,2027,4,1239.54,4958.16,0
4736,3235,2043,1,46.31,43.99,5
4737,3236,2050,4,388.25,1553.0,0
4738,3236,2023,1,67.99,67.99,0
4739,3236,2099,3,221.86,599.02,10
4740,3237,2093,2,903.01,1715.72,5
4741,3237,2019,2,346.33,658.03,5
4742,3237,2003,4,413.8,1655.2,0
4743,3238,2048,4,880.52,3522.08,0
4744,3238,2096,2,127.97,230.35,10
4745,3239,2063,3,373.81,1009.29,10
4746,3239,2053,4,29.11,104.8,10
4747,3240,2035,2,484.95,921.4,5
4748,3240,2083,1,555.23,527.47,5
4749,3240,2068,2,130.11,260.22,0
4750,3240,2068,2,130.11,247.21,5
4751,3241,2028,1,13.67,13.67,0
4752,3241,2006,3,34.68,93.64,10
4753,3242,2040,1,30.53,29.0,5
4754,3243,2050,2,388.25,776.5,0
4755,3243,2006,4,34.68,117.91,15
4756,3244,2064,4,480.18,1920.72,0
4757,3244,2029,4,96.44,385.76,0
4758,3244,2065,3,209.37,596.7,5
4759,3244,2049,3,98.58,295.74,0
4760,3244,2039,2,448.11,896.22,0
4761,3245,2091,1,18.29,17.38,5
4762,3245,2079,3,29.21,78.87,10
4763,3246,2050,2,388.25,698.85,10
4764,3246,2089,1,19.64,15.71,20
4765,3247,2040,4,30.53,122.12,0
4766,3248,2020,2,857.35,1628.96,5
4767,3248,2012,4,38.81,147.48,5
4768,3248,2087,2,33.41,66.82,0
4769,3248,2088,4,1635.62,6542.48,0
4770,3249,2061,4,65.34,248.29,5
4771,3249,2007,4,181.55,726.2,0
4772,3249,2061,4,65.34,222.16,15
4773,3249,2087,4,33.41,133.64,0
4774,3250,2056,4,286.88,1147.52,0
4775,3250,2060,4,49.95,199.8,0
4776,3250,2062,4,1545.39,5872.48,5
4777,3251,2019,3,346.33,935.09,10
4778,3252,2011,1,1022.5,1022.5,0
4779,3253,2035,4,484.95,1939.8,0
4780,3253,2003,1,413.8,393.11,5
4781,3253,2075,3,1371.74,3703.7,10
4782,3254,2039,3,448.11,1344.33,0
4783,3254,2058,1,46.76,42.08,10
4784,3254,2016,2,15.11,30.22,0
4785,3255,2097,2,632.61,1075.44,15
4786,3256,2012,2,38.81,77.62,0
4787,3256,2072,3,34.11,92.1,10
4788,3256,2038,4,56.71,204.16,10
4789,3256,2035,1,484.95,436.46,10
4790,3257,2045,2,1222.5,2445.0,0
4791,3257,2082,3,32.76,93.37,5
4792,3257,2003,4,413.8,1489.68,10
4793,3258,2048,4,880.52,3522.08,0
4794,3258,2027,3,1239.54,3718.62,0
4795,3259,2004,1,810.03,810.03,0
4796,3259,2064,2,480.18,960.36,0
4797,3259,2098,3,303.18,909.54,0
4798,3260,2053,4,29.11,110.62,5
4799,3260,2044,2,188.1,376.2,0
4800,3260,2092,4,40.28,153.06,5
4801,3261,2025,2,190.35,323.59,15
4802,3261,2060,2,49.95,99.9,0
4803,3261,2001,3,81.68,232.79,5
4804,3261,2052,2,856.26,1712.52,0
4805,3262,2037,1,130.62,124.09,5
4806,3262,2036,2,43.48,69.57,20
4807,3262,2019,2,346.33,692.66,0
4808,3263,2019,1,346.33,311.7,10
4809,3263,2037,4,130.62,496.36,5
4810,3263,2079,3,29.21,83.25,5
4811,3264,2038,2,56.71,113.42,0
4812,3264,2044,2,188.1,376.2,0
4813,3264,2015,2,296.44,533.59,10
4814,3265,2050,3,388.25,1164.75,0
4815,3265,2080,2,200.83,341.41,15
4816,3265,2097,4,632.61,2277.4,10
4817,3266,2004,4,810.03,3240.12,0
4818,3267,2084,1,10.55,10.02,5
4819,3267,2009,4,70.87,283.48,0
4820,3268,2015,4,296.44,1126.47,5
4821,3268,2079,3,29.21,87.63,0
4822,3268,2035,1,484.95,484.95,0
4823,3268,2098,3,303.18,909.54,0
4824,3269,2079,2,29.21,58.42,0
4825,3269,2037,4,130.62,522.48,0
4826,3269,2071,2,21.19,42.38,0
4827,3269,2034,3,282.04,761.51,10
4828,3269,2018,1,32.47,29.22,10
4829,3270,2085,3,352.02,1056.06,0
4830,3270,2049,2,98.58,187.3,5
4831,3271,2089,2,19.64,33.39,15
4832,3271,2099,1,221.86,210.77,5
4833,3271,2084,2,10.55,21.1,0
4834,3271,2054,2,273.62,547.24,0
4835,3272,2045,1,1222.5,1222.5,0
4836,3272,2020,3,857.35,2572.05,0
4837,3272,2015,2,296.44,592.88,0
4838,3272,2054,4,273.62,1039.76,5
4839,3272,2075,3,1371.74,3497.94,15
4840,3273,2097,1,632.61,632.61,0
4841,3273,2065,1,209.37,209.37,0
4842,3273,2048,3,880.52,2377.4,10
4843,3274,2059,4,1543.12,5246.61,15
4844,3274,2093,1,903.01,857.86,5
4845,3275,2014,3,80.82,230.34,5
4846,3275,2017,2,33.22,66.44,0
4847,3276,2073,3,83.93,239.2,5
4848,3276,2008,1,25.42,25.42,0
4849,3276,2058,4,46.76,187.04,0
4850,3276,2067,4,330.49,1057.57,20
4851,3276,2050,2,388.25,776.5,0
4852,3276,2020,3,857.35,2572.05,0
4853,3277,2010,1,29.84,26.86,10
4854,3277,2001,3,81.68,245.04,0
4855,3277,2002,3,1730.96,4673.59,10
4856,3278,2025,1,190.35,171.32,10
4857,3278,2044,4,188.1,752.4,0
4858,3279,2001,3,81.68,232.79,5
4859,3280,2041,4,33.25,119.7,10
4860,3280,2063,3,373.81,1121.43,0
4861,3281,2072,3,34.11,92.1,10
4862,3281,2005,3,821.88,2465.64,0
4863,3282,2031,4,43.62,174.48,0
4864,3282,2033,3,36.7,93.58,15
4865,3282,2035,2,484.95,969.9,0
4866,3283,2032,4,48.97,195.88,0
4867,3283,2097,1,632.61,632.61,0
4868,3283,2063,2,373.81,747.62,0
4869,3284,2052,3,856.26,2568.78,0
4870,3285,2027,4,1239.54,4958.16,0
4871,3286,2100,1,35.57,35.57,0
4872,3286,2093,2,903.01,1806.02,0
4873,3286,2021,4,276.48,995.33,10
4874,3286,2072,2,34.11,68.22,0
4875,3286,2083,4,555.23,2220.92,0
4876,3286,2024,2,48.34,87.01,10
4877,3286,2057,3,40.83,116.37,5
4878,3286,2059,4,1543.12,5863.86,5
4879,3287,2059,2,1543.12,3086.24,0
4880,3288,2096,1,127.97,115.17,10
4881,3288,2027,1,1239.54,1239.54,0
4882,3288,2096,3,127.97,364.71,5
4883,3288,2048,3,880.52,2245.33,15
4884,3288,2064,3,480.18,1368.51,5
4885,3289,2058,3,46.76,140.28,0
4886,3289,2064,4,480.18,1920.72,0
4887,3290,2069,4,1040.52,4162.08,0
4888,3290,2006,4,34.68,138.72,0
4889,3290,2027,4,1239.54,4958.16,0
4890,3290,2037,4,130.62,496.36,5
4891,3291,2033,4,36.7,146.8,0
4892,3291,2023,4,67.99,271.96,0
4893,3292,2069,1,1040.52,1040.52,0
4894,3292,2092,2,40.28,80.56,0
4895,3292,2022,4,1084.43,4337.72,0
4896,3292,2023,3,67.99,203.97,0
4897,3293,2009,1,70.87,63.78,10
4898,3293,2061,2,65.34,130.68,0
4899,3294,2071,4,21.19,84.76,0
4900,3294,2038,3,56.71,161.62,5
4901,3294,2051,4,377.22,1508.88,0
4902,3294,2008,4,25.42,96.6,5
4903,3295,2096,2,127.97,255.94,0
4904,3296,2064,2,480.18,816.31,15
4905,3296,2068,2,130.11,247.21,5
4906,3296,2012,4,38.81,155.24,0
4907,3297,2077,4,284.76,1025.14,10
4908,3297,2034,3,282.04,803.81,5
4909,3297,2020,3,857.35,2572.05,0
4910,3298,2058,4,46.76,187.04,0
4911,3298,2093,1,903.01,903.01,0
4912,3299,2040,1,30.53,29.0,5
4913,3299,2023,1,67.99,54.39,20
4914,3299,2089,4,19.64,78.56,0
4915,3299,2082,4,32.76,131.04,0
4916,3300,2023,1,67.99,67.99,0
4917,3300,2008,3,25.42,76.26,0
4918,3300,2084,3,10.55,31.65,0
4919,3301,2046,3,358.44,1075.32,0
4920,3302,2096,4,127.97,511.88,0
4921,3302,2093,1,903.01,903.01,0
4922,3302,2068,4,130.11,468.4,10
4923,3302,2088,4,1635.62,6542.48,0
4924,3303,2007,4,181.55,726.2,0
4925,3303,2052,4,856.26,3425.04,0
4926,3304,2090,1,140.69,140.69,0
4927,3304,2011,2,1022.5,1942.75,5
4928,3304,2088,4,1635.62,6215.36,5
4929,3304,2085,2,352.02,668.84,5
4930,3304,2062,3,1545.39,4636.17,0
4931,3305,2077,3,284.76,683.42,20
4932,3305,2042,4,1820.54,7282.16,0
4933,3306,2050,1,388.25,368.84,5
4934,3306,2042,2,1820.54,3641.08,0
4935,3307,2022,4,1084.43,4337.72,0
4936,3307,2050,3,388.25,1048.28,10
4937,3307,2014,3,80.82,242.46,0
4938,3307,2067,4,330.49,1321.96,0
4939,3308,2060,1,49.95,49.95,0
4940,3308,2034,3,282.04,719.2,15
4941,3308,2018,1,32.47,29.22,10
4942,3309,2047,4,69.63,278.52,0
4943,3309,2047,2,69.63,139.26,0
4944,3309,2004,1,810.03,688.53,15
4945,3310,2046,1,358.44,358.44,0
4946,3310,2017,1,33.22,33.22,0
4947,3311,2085,1,352.02,352.02,0
4948,3311,2024,1,48.34,48.34,0
4949,3311,2047,2,69.63,139.26,0
4950,3311,2016,1,15.11,14.35,5
4951,3312,2023,3,67.99,183.57,10
4952,3312,2041,3,33.25,99.75,0
4953,3313,2064,4,480.18,1920.72,0
4954,3313,2044,3,188.1,479.66,15
4955,3314,2051,3,377.22,1131.66,0
4956,3314,2077,1,284.76,284.76,0
4957,3314,2003,3,413.8,1179.33,5
4958,3314,2092,4,40.28,161.12,0
4959,3315,2009,2,70.87,141.74,0
4960,3315,2024,3,48.34,145.02,0
4961,3315,2006,4,34.68,138.72,0
4962,3315,2044,3,188.1,564.3,0
4963,3315,2002,2,1730.96,3461.92,0
4964,3316,2065,4,209.37,669.98,20
4965,3316,2025,2,190.35,304.56,20
4966,3316,2076,3,13.31,37.93,5
4967,3317,2063,2,373.81,710.24,5
4968,3317,2073,1,83.93,83.93,0
4969,3318,2062,1,1545.39,1545.39,0
4970,3318,2009,2,70.87,141.74,0
4971,3319,2072,4,34.11,115.97,15
4972,3319,2090,2,140.69,281.38,0
4973,3319,2078,3,217.4,652.2,0
4974,3320,2039,1,448.11,448.11,0
4975,3320,2043,3,46.31,138.93,0
4976,3320,2080,1,200.83,200.83,0
4977,3321,2002,3,1730.96,4933.24,5
4978,3322,2052,4,856.26,3425.04,0
4979,3322,2028,2,13.67,27.34,0
4980,3323,2013,4,48.7,185.06,5
4981,3323,2077,1,284.76,270.52,5
4982,3324,2033,2,36.7,69.73,5
4983,3324,2088,4,1635.62,5233.98,20
4984,3325,2002,4,1730.96,6923.84,0
4985,3325,2015,2,296.44,533.59,10
4986,3326,2068,4,130.11,468.4,10
4987,3326,2041,2,33.25,56.52,15
4988,3326,2013,4,48.7,185.06,5
4989,3327,2020,1,857.35,857.35,0
4990,3327,2051,3,377.22,1075.08,5
4991,3327,2096,4,127.97,511.88,0
4992,3328,2082,4,32.76,117.94,10
4993,3328,2025,3,190.35,571.05,0
4994,3329,2091,1,18.29,18.29,0
4995,3329,2066,2,181.12,362.24,0
4996,3329,2058,3,46.76,140.28,0
4997,3330,2008,1,25.42,24.15,5
4998,3330,2044,1,188.1,169.29,10
4999,3330,2047,1,69.63,62.67,10
5000,3331,2042,2,1820.54,3276.97,10
5001,3331,2012,2,38.81,69.86,10
5002,3332,2022,3,1084.43,2927.96,10
5003,3332,2062,1,1545.39,1545.39,0
5004,3333,2048,4,880.52,2817.66,20
5005,3333,2058,2,46.76,93.52,0
5006,3333,2034,1,282.04,225.63,20
5007,3333,2064,3,480.18,1368.51,5
5008,3334,2020,4,857.35,3257.93,5
5009,3334,2068,1,130.11,130.11,0
5010,3334,2005,3,821.88,2219.08,10
5011,3334,2073,1,83.93,75.54,10
5012,3335,2070,3,237.56,677.05,5
5013,3335,2077,3,284.76,854.28,0
5014,3335,2074,1,47.62,47.62,0
5015,3335,2021,2,276.48,552.96,0
5016,3336,2036,4,43.48,139.14,20
5017,3336,2015,3,296.44,889.32,0
5018,3337,2003,3,413.8,1241.4,0
5019,3337,2032,1,48.97,46.52,5
5020,3337,2030,4,47.85,191.4,0
5021,3337,2063,1,373.81,373.81,0
5022,3337,2043,2,46.31,87.99,5
5023,3338,2053,1,29.11,29.11,0
5024,3338,2032,1,48.97,48.97,0
5025,3338,2045,3,1222.5,2934.0,20
5026,3338,2008,3,25.42,61.01,20
5027,3339,2087,3,33.41,90.21,10
5028,3339,2044,2,188.1,376.2,0
5029,3339,2005,4,821.88,3287.52,0
5030,3339,2054,4,273.62,1039.76,5
5031,3339,2018,4,32.47,129.88,0
5032,3340,2057,4,40.83,146.99,10
5033,3340,2089,4,19.64,62.85,20
5034,3341,2015,4,296.44,1126.47,5
5035,3342,2010,4,29.84,119.36,0
5036,3342,2011,3,1022.5,3067.5,0
5037,3342,2078,1,217.4,195.66,10
5038,3342,2096,1,127.97,127.97,0
5039,3342,2083,1,555.23,499.71,10
5040,3343,2039,3,448.11,1344.33,0
5041,3343,2083,2,555.23,1110.46,0
5042,3344,2070,4,237.56,855.22,10
5043,3344,2005,2,821.88,1479.38,10
5044,3345,2079,3,29.21,87.63,0
5045,3345,2041,4,33.25,133.0,0
5046,3345,2009,3,70.87,212.61,0
5047,3345,2085,4,352.02,1408.08,0
5048,3345,2096,2,127.97,243.14,5
5049,3346,2078,1,217.4,217.4,0
5050,3346,2015,3,296.44,800.39,10
5051,3346,2027,1,1239.54,1177.56,5
5052,3346,2096,3,127.97,383.91,0
5053,3347,2010,4,29.84,119.36,0
5054,3347,2008,1,25.42,21.61,15
5055,3348,2085,4,352.02,1196.87,15
5056,3349,2026,2,344.85,689.7,0
5057,3349,2049,2,98.58,197.16,0
5058,3349,2047,4,69.63,278.52,0
5059,3349,2093,4,903.01,3612.04,0
5060,3350,2038,1,56.71,56.71,0
5061,3350,2025,1,190.35,171.32,10
5062,3350,2003,3,413.8,1241.4,0
5063,3351,2070,4,237.56,902.73,5
5064,3351,2031,1,43.62,43.62,0
5065,3352,2034,2,282.04,507.67,10
5066,3352,2001,4,81.68,326.72,0
5067,3353,2084,3,10.55,31.65,0
5068,3353,2021,3,276.48,829.44,0
5069,3353,2045,1,1222.5,1161.38,5
5070,3354,2095,3,43.25,129.75,0
5071,3354,2093,1,903.01,903.01,0
5072,3355,2087,3,33.41,100.23,0
5073,3355,2097,3,632.61,1897.83,0
5074,3355,2032,2,48.97,93.04,5
5075,3356,2040,2,30.53,61.06,0
5076,3356,2075,1,1371.74,1371.74,0
5077,3357,2069,4,1040.52,3745.87,10
5078,3357,2073,1,83.93,83.93,0
5079,3357,2066,3,181.12,489.02,10
5080,3357,2002,3,1730.96,5192.88,0
5081,3358,2050,1,388.25,388.25,0
5082,3358,2064,2,480.18,912.34,5
5083,3358,2070,4,237.56,950.24,0
5084,3358,2063,3,373.81,1121.43,0
5085,3358,2030,2,47.85,95.7,0
5086,3359,2019,2,346.33,658.03,5
5087,3359,2083,4,555.23,1998.83,10
5088,3359,2100,3,35.57,101.37,5
5089,3359,2063,3,373.81,1065.36,5
5090,3359,2025,4,190.35,723.33,5
5091,3359,2020,3,857.35,2443.45,5
5092,3359,2008,2,25.42,48.3,5
5093,3360,2050,3,388.25,1164.75,0
5094,3360,2040,2,30.53,58.01,5
5095,3360,2009,1,70.87,63.78,10
5096,3361,2041,3,33.25,89.78,10
5097,3361,2040,4,30.53,116.01,5
5098,3361,2036,2,43.48,82.61,5
5099,3362,2076,3,13.31,37.93,5
5100,3362,2025,1,190.35,180.83,5
5101,3362,2097,3,632.61,1897.83,0
5102,3363,2098,1,303.18,303.18,0
5103,3363,2002,4,1730.96,6231.46,10
5104,3363,2024,4,48.34,193.36,0
5105,3363,2083,4,555.23,2220.92,0
5106,3364,2005,4,821.88,3123.14,5
5107,3364,2075,2,1371.74,2743.48,0
5108,3364,2066,3,181.12,516.19,5
5109,3364,2087,4,33.41,120.28,10
5110,3365,2089,1,19.64,19.64,0
5111,3365,2032,4,48.97,195.88,0
5112,3365,2077,3,284.76,726.14,15
5113,3366,2055,1,1703.16,1703.16,0
5114,3366,2030,1,47.85,47.85,0
5115,3366,2074,4,47.62,190.48,0
5116,3366,2016,3,15.11,45.33,0
5117,3367,2028,4,13.67,54.68,0
5118,3367,2018,3,32.47,97.41,0
5119,3367,2080,3,200.83,602.49,0
5120,3367,2014,2,80.82,129.31,20
5121,3368,2026,3,344.85,982.82,5
5122,3368,2033,2,36.7,73.4,0
5123,3368,2019,1,346.33,329.01,5
5124,3368,2090,3,140.69,422.07,0
5125,3369,2088,1,1635.62,1635.62,0
5126,3370,2048,1,880.52,880.52,0
5127,3370,2003,1,413.8,413.8,0
5128,3370,2091,2,18.29,36.58,0
5129,3370,2062,3,1545.39,4636.17,0
5130,3371,2004,4,810.03,3240.12,0
5131,3371,2072,4,34.11,136.44,0
5132,3371,2050,4,388.25,1553.0,0
5133,3372,2009,4,70.87,283.48,0
5134,3372,2020,2,857.35,1628.96,5
5135,3373,2024,2,48.34,82.18,15
5136,3373,2060,2,49.95,79.92,20
5137,3373,2090,4,140.69,562.76,0
5138,3373,2066,4,181.12,652.03,10
5139,3373,2085,3,352.02,950.45,10
5140,3374,2067,4,330.49,1321.96,0
5141,3374,2091,1,18.29,18.29,0
5142,3374,2065,1,209.37,177.96,15
5143,3374,2069,3,1040.52,3121.56,0
5144,3375,2063,2,373.81,635.48,15
5145,3375,2062,2,1545.39,3090.78,0
5146,3375,2011,1,1022.5,1022.5,0
5147,3376,2065,1,209.37,198.9,5
5148,3376,2035,1,484.95,460.7,5
5149,3377,2023,4,67.99,271.96,0
5150,3377,2100,2,35.57,60.47,15
5151,3377,2040,3,30.53,82.43,10
5152,3377,2026,1,344.85,344.85,0
5153,3377,2031,3,43.62,111.23,15
5154,3378,2088,4,1635.62,5233.98,20
5155,3378,2096,3,127.97,364.71,5
5156,3379,2001,3,81.68,232.79,5
5157,3379,2077,2,284.76,455.62,20
5158,3380,2003,4,413.8,1655.2,0
5159,3380,2019,2,346.33,692.66,0
5160,3381,2012,2,38.81,77.62,0
5161,3381,2050,3,388.25,1164.75,0
5162,3382,2063,3,373.81,1009.29,10
5163,3382,2057,3,40.83,104.12,15
5164,3382,2087,4,33.41,133.64,0
5165,3383,2021,1,276.48,276.48,0
5166,3383,2029,4,96.44,385.76,0
5167,3384,2017,4,33.22,119.59,10
5168,3384,2032,3,48.97,146.91,0
5169,3384,2090,4,140.69,562.76,0
5170,3385,2029,1,96.44,96.44,0
5171,3385,2009,4,70.87,269.31,5
5172,3385,2088,2,1635.62,3107.68,5
5173,3385,2055,2,1703.16,3065.69,10
5174,3385,2027,4,1239.54,4958.16,0
5175,3385,2015,4,296.44,948.61,20
5176,3385,2005,4,821.88,3287.52,0
5177,3386,2004,3,810.03,2430.09,0
5178,3386,2050,3,388.25,1048.28,10
5179,3386,2046,1,358.44,304.67,15
5180,3387,2069,2,1040.52,1872.94,10
5181,3387,2097,4,632.61,2530.44,0
5182,3387,2027,4,1239.54,4958.16,0
5183,3387,2021,2,276.48,552.96,0
5184,3388,2023,4,67.99,271.96,0
5185,3388,2099,1,221.86,221.86,0
5186,3388,2054,4,273.62,875.58,20
5187,3388,2024,4,48.34,193.36,0
5188,3389,2024,2,48.34,96.68,0
5189,3389,2084,4,10.55,42.2,0
5190,3389,2014,4,80.82,274.79,15
5191,3390,2063,2,373.81,672.86,10
5192,3390,2058,4,46.76,187.04,0
5193,3390,2007,3,181.55,517.42,5
5194,3390,2030,1,47.85,47.85,0
5195,3391,2071,4,21.19,80.52,5
5196,3391,2086,2,119.99,191.98,20
5197,3391,2065,1,209.37,177.96,15
5198,3391,2037,4,130.62,444.11,15
5199,3391,2048,2,880.52,1761.04,0
5200,3391,2055,3,1703.16,5109.48,0
5201,3392,2071,2,21.19,42.38,0
5202,3392,2090,3,140.69,400.97,5
5203,3393,2068,4,130.11,520.44,0
5204,3393,2065,1,209.37,198.9,5
5205,3393,2038,1,56.71,56.71,0
5206,3394,2095,2,43.25,86.5,0
5207,3394,2031,3,43.62,124.32,5
5208,3394,2016,1,15.11,15.11,0
5209,3394,2025,3,190.35,456.84,20
5210,3394,2100,1,35.57,35.57,0
5211,3394,2090,1,140.69,126.62,10
5212,3394,2036,2,43.48,86.96,0
5213,3395,2022,4,1084.43,3470.18,20
5214,3395,2100,2,35.57,71.14,0
5215,3395,2030,4,47.85,172.26,10
5216,3395,2086,1,119.99,101.99,15
5217,3395,2030,1,47.85,43.07,10
5218,3396,2043,3,46.31,125.04,10
5219,3397,2007,1,181.55,145.24,20
5220,3397,2094,2,259.12,466.42,10
5221,3397,2022,4,1084.43,3903.95,10
5222,3398,2021,2,276.48,552.96,0
5223,3398,2004,1,810.03,769.53,5
5224,3399,2032,4,48.97,176.29,10
5225,3400,2100,2,35.57,67.58,5
5226,3400,2072,1,34.11,34.11,0
5227,3400,2091,3,18.29,54.87,0
5228,3400,2089,2,19.64,39.28,0
5229,3400,2052,2,856.26,1541.27,10
5230,3401,2044,4,188.1,752.4,0
5231,3401,2060,2,49.95,84.92,15
5232,3401,2092,4,40.28,136.95,15
5233,3401,2028,3,13.67,41.01,0
5234,3402,2004,3,810.03,2430.09,0
5235,3402,2038,3,56.71,153.12,10
5236,3402,2036,1,43.48,39.13,10
5237,3403,2089,4,19.64,78.56,0
5238,3403,2071,3,21.19,63.57,0
5239,3403,2077,4,284.76,1139.04,0
5240,3404,2020,1,857.35,857.35,0
5241,3405,2023,1,67.99,67.99,0
5242,3405,2098,4,303.18,1212.72,0
5243,3405,2043,3,46.31,125.04,10
5244,3405,2055,4,1703.16,6472.01,5
5245,3406,2057,4,40.83,155.15,5
5246,3406,2098,1,303.18,272.86,10
5247,3406,2035,4,484.95,1939.8,0
5248,3407,2028,2,13.67,27.34,0
5249,3407,2041,4,33.25,133.0,0
5250,3407,2039,4,448.11,1792.44,0
5251,3407,2021,1,276.48,262.66,5
5252,3407,2057,2,40.83,81.66,0
5253,3408,2079,2,29.21,58.42,0
5254,3408,2086,4,119.99,479.96,0
5255,3408,2077,3,284.76,811.57,5
5256,3408,2063,1,373.81,373.81,0
5257,3408,2004,2,810.03,1377.05,15
5258,3409,2047,4,69.63,278.52,0
5259,3409,2030,2,47.85,95.7,0
5260,3410,2071,1,21.19,16.95,20
5261,3411,2094,3,259.12,621.89,20
5262,3411,2100,4,35.57,128.05,10
5263,3411,2010,4,29.84,119.36,0
5264,3411,2008,2,25.42,50.84,0
5265,3412,2030,2,47.85,95.7,0
5266,3412,2051,1,377.22,377.22,0
5267,3412,2089,1,19.64,18.66,5
5268,3412,2096,4,127.97,511.88,0
5269,3413,2013,1,48.7,43.83,10
5270,3413,2081,1,77.16,73.3,5
5271,3414,2086,2,119.99,215.98,10
5272,3415,2039,3,448.11,1142.68,15
5273,3416,2099,2,221.86,399.35,10
5274,3416,2093,2,903.01,1806.02,0
5275,3416,2037,1,130.62,130.62,0
5276,3416,2054,2,273.62,547.24,0
5277,3417,2031,2,43.62,82.88,5
5278,3417,2079,4,29.21,116.84,0
5279,3417,2048,2,880.52,1584.94,10
5280,3418,2093,4,903.01,3431.44,5
5281,3418,2089,3,19.64,55.97,5
5282,3419,2079,2,29.21,55.5,5
5283,3419,2031,2,43.62,87.24,0
5284,3419,2013,3,48.7,131.49,10
5285,3419,2086,4,119.99,455.96,5
5286,3420,2018,2,32.47,64.94,0
5287,3420,2059,1,1543.12,1543.12,0
5288,3420,2042,4,1820.54,7282.16,0
5289,3421,2097,2,632.61,1265.22,0
5290,3421,2059,2,1543.12,3086.24,0
5291,3422,2011,1,1022.5,1022.5,0
5292,3422,2039,1,448.11,448.11,0
5293,3422,2072,2,34.11,68.22,0
5294,3423,2055,2,1703.16,3236.0,5
5295,3423,2062,3,1545.39,3708.94,20
5296,3423,2077,1,284.76,256.28,10
5297,3424,2090,3,140.69,422.07,0
5298,3424,2071,4,21.19,72.05,15
5299,3424,2021,1,276.48,248.83,10
5300,3425,2031,2,43.62,78.52,10
5301,3425,2074,1,47.62,47.62,0
5302,3426,2022,2,1084.43,2168.86,0
5303,3426,2088,4,1635.62,6542.48,0
